pop,years,Ne
East Asia,637.9766808606282,4154.901490602959
East Asia,643.885742724042,4104.810058132355
East Asia,649.8495354469889,4037.4476924939568
East Asia,655.8685659571435,3978.0689397553315
East Asia,661.9433458774395,3965.673897712973
East Asia,668.0743915695615,3910.30510646526
East Asia,674.2622241778341,3872.3743606670414
East Asia,680.5073696735207,3767.9621224062603
East Asia,686.8103588995307,3729.1999291086213
East Asia,693.1717276155407,3681.510956654681
East Asia,699.5920165435374,3632.4972336342444
East Asia,706.0717714137772,3609.0868248834736
East Asia,712.6115430111745,3606.47290274354
East Asia,719.2118872221192,3541.7957278906592
East Asia,725.8733650817254,3527.67068123227
East Asia,732.596542821523,3516.1515349373885
East Asia,739.3819919175867,3465.7631195576105
East Asia,746.2302891391108,3422.171612913585
East Asia,753.1420165974376,3412.9220503504303
East Asia,760.117761795533,3383.815126671653
East Asia,767.1581176779302,3351.2114081248724
East Asia,774.263682681127,3314.3505634464314
East Asia,781.4350607844542,3305.8541196123165
East Asia,788.6728615614156,3262.37375849842
East Asia,795.9777002314985,3247.0260927157697
East Asia,803.3501977124735,3230.8035604913557
East Asia,810.7909806731686,3215.5033000983003
East Asia,818.3006815867388,3185.637823243177
East Asia,825.8799387844272,3179.9154435909595
East Asia,833.5293965098195,3155.020431510642
East Asia,841.2497049736118,3059.601851888468
East Asia,849.0415204088747,3051.919500953225
East Asia,856.9055051268347,3009.4038331218917
East Asia,864.8423275731726,2980.414231237951
East Asia,872.8526623848379,2944.1290556248236
East Asia,880.9371904473991,2916.4655183607792
East Asia,889.0965989529158,2907.9436217728235
East Asia,897.3315814583519,2905.8018408990793
East Asia,905.6428379445294,2844.8161585932066
East Asia,914.0310748756232,2791.5299973862075
East Asia,922.4970052592174,2747.9902410674845
East Asia,931.0413487069075,2726.2719014170198
East Asia,939.664831495469,2694.4014217892645
East Asia,948.3681866285928,2674.6942049291765
East Asia,957.1521538991865,2650.4260312976785
East Asia,966.0174799522646,2612.8748277980058
East Asia,974.9649183484086,2560.618009267373
East Asia,983.9952296278227,2515.641938239457
East Asia,993.1091813749802,2495.3497685354164
East Asia,1002.3075482838655,2417.7372758267816
East Asia,1011.5911122238298,2365.1995329252404
East Asia,1020.9606623060466,2345.881305419044
East Asia,1030.4169949505874,2300.4115893979438
East Asia,1039.9609139541203,2263.20230897937
East Asia,1049.5932305582278,2203.342510558091
East Asia,1059.31476351837,2187.455435479557
East Asia,1069.126339173476,2106.572825428583
East Asia,1079.0287915161834,2073.9029849564286
East Asia,1089.0229622637305,2017.788462145587
East Asia,1099.1097009294972,2002.2672670732918
East Asia,1109.2898648952228,1966.0791415108615
East Asia,1119.5643194838783,1930.918117036972
East Asia,1129.9339380332217,1918.612781638243
East Asia,1140.399601970033,1891.833995194504
East Asia,1150.9622008850324,1879.614376198113
East Asia,1161.6226326085018,1857.9117631742129
East Asia,1172.3818032865984,1841.9850064440961
East Asia,1183.240627458378,1836.105797357951
East Asia,1194.2000281335324,1831.3835035043548
East Asia,1205.2609368708424,1823.6436621829218
East Asia,1216.424293857368,1813.5741635898667
East Asia,1227.691047988359,1806.6132539279042
East Asia,1239.0621569479156,1802.6305093301667
East Asia,1250.5385872903914,1802.6305093301667
East Asia,1262.1213145225472,1800.4810993809936
East Asia,1273.8113231864784,1798.8935924548477
East Asia,1285.6096069432965,1793.4813924161353
East Asia,1297.5171686575868,1788.46021039282
East Asia,1309.5350204826677,1787.733745400847
East Asia,1321.6641839466051,1787.733745400847
East Asia,1333.9056900390588,1784.3710515325406
East Asia,1346.260579298911,1783.9027981265424
East Asia,1358.7299019027091,1782.8523187013486
East Asia,1371.3147177539456,1780.5549061946538
East Asia,1384.0160965731316,1778.2370273274096
East Asia,1396.8351179887397,1778.2370273274096
East Asia,1409.7728716289676,1778.2370273274096
East Asia,1422.8304572143518,1778.2370273274096
East Asia,1436.0089846512606,1778.2370273274096
East Asia,1449.3095741262166,1780.2043073895964
East Asia,1462.73335620113,1781.504773385105
East Asia,1476.281471909391,1782.8523187013486
East Asia,1489.9550728528538,1784.3710515325406
East Asia,1503.7553212997384,1784.3710515325406
East Asia,1517.6833902834053,1783.9027981265424
East Asia,1531.7404637020798,1782.8523187013486
East Asia,1545.9277364194786,1782.8523187013486
East Asia,1560.246414366368,1785.9408789535714
East Asia,1574.6977146430868,1785.9408789535714
East Asia,1589.2828656229779,1787.1674357520665
East Asia,1604.0031070568198,1787.733745400847
East Asia,1618.8596901781991,1787.733745400847
East Asia,1633.8538778098603,1787.1674357520665
East Asia,1648.9869444710648,1787.733745400847
East Asia,1664.2601764859035,1787.733745400847
East Asia,1679.674872092653,1788.46021039282
East Asia,1695.2323415541214,1793.4813924161353
East Asia,1710.9339072690134,1798.8935924548477
East Asia,1726.780903884356,1802.6305093301667
East Asia,1742.774678408919,1817.7333776951682
East Asia,1758.9165903277326,1825.7990376223208
East Asia,1775.2080117176358,1829.985247147762
East Asia,1791.6503273638994,1829.985247147762
East Asia,1808.2449348779517,1846.3929019533455
East Asia,1824.9932448161524,1849.3336606783905
East Asia,1841.8966807997108,1867.4929471260218
East Asia,1858.9566796356883,1898.6972726997815
East Asia,1876.1746914391194,1944.387331694761
East Asia,1893.5521797562951,1947.661057866626
East Asia,1911.0906216891378,1965.965651636549
East Asia,1928.7915080207777,2015.5995620292497
East Asia,1946.6563433422632,2061.8827061476477
East Asia,1964.6866461804445,2101.931583582401
East Asia,1982.8839491270714,2150.7994513601016
East Asia,2001.249798969037,2214.563215172736
East Asia,2019.7857568198785,2278.6247611560566
East Asia,2038.4933982524642,2333.437299362339
East Asia,2057.3743134329115,2448.9283703947876
East Asia,2076.4301072557746,2488.866233313509
East Asia,2095.662399480433,2538.999519839792
East Asia,2115.0728248687947,2586.886889279561
East Asia,2134.6630333242456,2692.7135575613283
East Asia,2154.434690031882,2775.439897835524
East Asia,2174.3894756000795,2960.3302929552547
East Asia,2194.5290862033135,3055.6189038944162
East Asia,2214.855233726359,3166.5864855975565
East Asia,2235.3696459097964,3249.814767296628
East Asia,2256.0740664968594,3472.2168695991436
East Asia,2276.97025538168,3690.8620477989907
East Asia,2298.059988758851,3724.3963897391995
East Asia,2319.3450592744275,3991.238608283401
East Asia,2340.827276178294,4304.573172824612
East Asia,2362.508465477945,4417.814980804552
East Asia,2384.39047009372,4534.76315174953
East Asia,2406.475150015424,4621.79923831459
East Asia,2428.76438246045,4732.2624061305
East Asia,2451.2600620333396,4806.8558333243855
East Asia,2473.9641008868116,4942.916018245043
East Asia,2496.8784288843267,5096.938375965146
East Asia,2520.004993764092,5325.2607488861595
East Asia,2543.345761304648,5545.935068455208
East Asia,2566.9027154919518,5599.214548549169
East Asia,2590.677858688006,5689.702321458068
East Asia,2614.673211801092,5778.0157624581425
East Asia,2638.8908144575103,5864.461810869401
East Asia,2663.3327251749806,5960.410697452933
East Asia,2688.0010215376074,6024.450067688423
East Asia,2712.897800372464,6039.48356807211
East Asia,2738.0251779278574,6251.781035282356
East Asia,2763.3852900531697,6346.799635337442
East Asia,2788.9802923804396,6532.703214143166
East Asia,2814.812360507581,6726.826675241508
East Asia,2840.883690183301,6810.827393317501
East Asia,2867.1964974937696,6879.666176066544
East Asia,2893.75301905095,6938.923795241087
East Asia,2920.555512182745,7041.009354996666
East Asia,2947.6062551248588,7101.433863630299
East Asia,2974.907547214441,7216.254905833679
East Asia,3002.4617090855495,7277.284176054273
East Asia,3030.2710828663962,7434.627378506835
East Asia,3058.3380323784318,7684.936866620542
East Asia,3086.6649433372745,7780.339539263661
East Asia,3115.254223555488,7826.173885613769
East Asia,3144.108303147265,8029.102859074552
East Asia,3173.229634734976,8208.09109956071
East Asia,3202.62069365765,8266.110354503373
East Asia,3232.2839781813805,8426.027678246652
East Asia,3262.2220097116697,8426.027678246652
East Asia,3292.4373330077688,8597.82865214223
East Asia,3322.9325163989715,8712.851611742499
East Asia,3353.7101520029287,8826.334644760404
East Asia,3384.772855945983,9080.063229627594
East Asia,3416.1232685855284,9156.316211939607
East Asia,3447.764054734464,9274.690831149039
East Asia,3479.697903887691,9542.891481804352
East Asia,3511.9275304507273,9737.088129824868
East Asia,3544.4556739704353,9760.824125850357
East Asia,3577.285099367873,9953.368687626164
East Asia,3610.4185971733373,10106.092509122642
East Asia,3643.8589837635445,10352.182129411794
East Asia,3677.6091016010305,10636.12263111645
East Asia,3711.671819475767,10814.29242531743
East Asia,3746.050032748993,11011.514487870183
East Asia,3780.746663599349,11116.255186135319
East Asia,3815.7646612712483,11213.359852524034
East Asia,3851.107002325569,11362.087105068938
East Asia,3886.7766908926674,11481.58346779024
East Asia,3922.7767589277196,11549.905756931708
East Asia,3959.110266468459,11772.103424517329
East Asia,3995.7803018952695,11883.628144290093
East Asia,4032.7899821937053,11971.310304873854
East Asia,4070.142453219439,12061.626110047302
East Asia,4107.840889965647,12123.566680648382
East Asia,4145.888496832911,12140.489866214084
East Asia,4184.288507901584,12236.118950024651
East Asia,4223.044187206672,12250.054982784048
East Asia,4262.158829015325,12250.054982784048
East Asia,4301.635758106795,12260.466885655838
East Asia,4341.478330055092,12377.733567925474
East Asia,4381.6899315141945,12422.250425566235
East Asia,4422.273980505896,12433.919605583014
East Asia,4463.233926710397,12433.919605583014
East Asia,4504.573251759459,12439.980890206236
East Asia,4546.2954695324,12452.523961886176
East Asia,4588.404126454761,12497.689439831516
East Asia,4630.902801799737,12528.82900075831
East Asia,4673.795107992463,12573.153152853318
East Asia,4717.084690917017,12612.012070545748
East Asia,4760.775230226368,12660.554576378752
East Asia,4804.870439655134,12639.650554888798
East Asia,4849.374067335233,12660.554576378752
East Asia,4894.289896114531,12660.554576378752
East Asia,4939.621743878321,12678.5176482008
East Asia,4985.373463873893,12650.932908964944
East Asia,5031.548945038056,12650.932908964944
East Asia,5078.152112327671,12678.5176482008
East Asia,5125.1869270533325,12650.932908964944
East Asia,5172.657387216019,12650.932908964944
East Asia,5220.567527846975,12660.554576378752
East Asia,5268.921421350677,12639.650554888798
East Asia,5317.723177850967,12650.932908964944
East Asia,5366.976945540476,12660.554576378752
East Asia,5416.686911033152,12660.949202253563
East Asia,5466.857299720181,12660.949202253563
East Asia,5517.492376129128,12639.650554888798
East Asia,5568.596444286409,12654.768682036582
East Asia,5620.173848083187,12699.583869340357
East Asia,5672.228971644543,12720.48152392511
East Asia,5724.766239702178,12720.48152392511
East Asia,5777.790117970507,12736.785600044284
East Asia,5831.305113526219,12720.48152392511
East Asia,5885.3157751914505,12678.5176482008
East Asia,5939.826693920357,12660.949202253563
East Asia,5994.842503189409,12652.520499740769
East Asia,6050.367879391224,12678.5176482008
East Asia,6106.407542232037,12656.76238253553
East Asia,6162.966255132942,12662.548276877704
East Asia,6220.048825634712,12699.583869340357
East Asia,6277.6601058065,12656.76238253553
East Asia,6335.8049926582535,12662.548276877704
East Asia,6394.488428556936,12645.164775704197
East Asia,6453.715401646701,12645.164775704197
East Asia,6513.490946272802,12619.066570896233
East Asia,6573.8201434095845,12648.684726669131
East Asia,6634.708121092351,12648.684726669131
East Asia,6696.160054853215,12648.684726669131
East Asia,6758.18116816111,12645.164775704197
East Asia,6820.7767328656855,12645.164775704197
East Asia,6883.952069645496,12619.066570896233
East Asia,6947.712548460239,12562.122446805537
East Asia,7012.063589007176,12562.122446805537
East Asia,7077.010661181889,12540.460835059199
East Asia,7142.559285543126,12495.055017422324
East Asia,7208.715033782135,12449.380960288217
East Asia,7275.483529196233,12398.440089643997
East Asia,7342.870447166758,12357.435465522301
East Asia,7410.881515641569,12219.826187115683
East Asia,7479.522515621821,12122.93744244649
East Asia,7548.7992816534315,12064.966103185832
East Asia,7618.717702322999,11992.406603392406
East Asia,7689.283720758305,11992.406603392406
East Asia,7760.5033351335705,11976.09454320979
East Asia,7832.382599179196,11926.204705244938
East Asia,7904.927622696421,11833.62632908603
East Asia,7978.14457207663,11833.161836495277
East Asia,8052.03967082547,11822.389031560997
East Asia,8126.6192000919455,11791.333645935782
East Asia,8201.889499202203,11791.333645935782
East Asia,8277.856966198473,11696.86968692629
East Asia,8354.528058382872,11652.675682745084
East Asia,8431.90929286625,11598.897463715693
East Asia,8510.007247122247,11500.13579997446
East Asia,8588.82855954625,11495.261668456737
East Asia,8668.379930019773,11406.473222406705
East Asia,8748.668120479913,11356.939048750246
East Asia,8829.699955494081,11346.32572514073
East Asia,8911.4823228402,11234.548254179022
East Asia,8994.022174092044,11087.759881387261
East Asia,9077.326525210223,11007.38509730673
East Asia,9161.402457138522,10945.921945440325
East Asia,9246.257116405734,10916.577555066997
East Asia,9331.897715733237,10818.922687529526
East Asia,9418.33153464795,10805.808261074828
East Asia,9505.56592010119,10754.638772155842
East Asia,9593.608287093146,10629.98180420856
East Asia,9682.466119303122,10579.138855576264
East Asia,9772.146969725723,10510.031694516758
East Asia,9862.65846131282,10326.4905695314
East Asia,9954.008287621518,10264.345966457207
East Asia,10046.20421346813,10190.168369506331
East Asia,10139.254075588142,10081.342153215737
East Asia,10233.16578330245,9972.789529821886
East Asia,10327.947319189525,9942.09335309867
East Asia,10423.60673976401,9876.334558825904
East Asia,10520.15217616159,9782.460445000117
East Asia,10617.59183482999,9723.737072085405
East Asia,10715.933998226712,9680.08005890617
East Asia,10815.187025522891,9573.146572532289
East Asia,10915.35935331391,9531.835180138518
East Asia,11016.459496336569,9483.547944656819
East Asia,11118.496048192697,9420.66375716815
East Asia,11221.477682079802,9321.648103574706
East Asia,11325.413151528126,9199.488221495183
East Asia,11430.311291144786,9031.499136218608
East Asia,11536.181017364785,8856.838548320586
East Asia,11643.031329208758,8791.318221869078
East Asia,11750.871309048076,8755.610390000926
East Asia,11859.710123376706,8611.26643264185
East Asia,11969.557023590429,8455.115001513077
East Asia,12080.42134677329,8388.592582808238
East Asia,12192.312516491094,8283.24694098996
East Asia,12305.240043592616,8215.346690254835
East Asia,12419.213527017846,8164.861639645009
East Asia,12534.242654613994,8099.9718917964165
East Asia,12650.337203959038,8029.639720740928
East Asia,12767.507043192643,7943.623638173482
East Asia,12885.76213185518,7912.222748117137
East Asia,13005.112521734098,7904.854717082901
East Asia,13125.568357718426,7855.051142293496
East Asia,13247.139878661175,7806.292667927464
East Asia,13369.837418249452,7774.928849768201
East Asia,13493.671405883064,7684.149944081195
East Asia,13618.652367560828,7650.108686007926
East Asia,13744.790926775366,7606.752970677562
East Asia,13872.09780541621,7583.780738723535
East Asia,14000.58382468096,7558.027327317868
East Asia,14130.259905995335,7550.682700792953
East Asia,14261.137071941297,7530.72933474246
East Asia,14393.226447194065,7518.973348686081
East Asia,14526.539259467812,7484.170827376032
East Asia,14661.086840469829,7412.097418943735
East Asia,14796.880626863964,7375.227298074059
East Asia,14933.932161242534,7323.585212596648
East Asia,15072.253093107554,7316.450128892467
East Asia,15211.855179861048,7292.285841708965
East Asia,15352.75028780421,7271.906086292822
East Asia,15494.950393146315,7247.879523741127
East Asia,15638.467583022477,7225.240909922659
East Asia,15783.314056521198,7213.893126314946
East Asia,15929.50212572123,7213.893126314946
East Asia,16077.04421673822,7202.975982085653
East Asia,16225.952870780871,7163.645817159963
East Asia,16376.24074521689,7136.563146997727
East Asia,16527.920614648974,7132.075220695371
East Asia,16681.005372000593,7117.3939864025415
East Asia,16835.508029612007,7087.055479368111
East Asia,16991.441720346258,7082.051614158622
East Asia,17148.819698705407,7075.605608886503
East Asia,17307.655341957274,7063.520360538095
East Asia,17467.962151272455,7060.92546798214
East Asia,17629.75375287204,7053.980562534535
East Asia,17793.04389918577,7046.155753899249
East Asia,17957.84647002097,7046.155753899249
East Asia,18124.175473742394,7031.599459849467
East Asia,18292.04504846294,7022.191933054068
East Asia,18461.469463245456,6996.74102023102
East Asia,18632.4631193156,6993.77091417275
East Asia,18805.040551285834,6977.996497173397
East Asia,18979.21642839103,6972.861220141388
East Asia,19155.00555573528,6972.861220141388
East Asia,19332.42287555043,6970.77124630817
East Asia,19511.483468466162,6965.108152735313
East Asia,19692.202554791733,6963.233198534857
East Asia,19874.59549580986,6958.926907010566
East Asia,20058.677795082338,6956.0402452306225
East Asia,20244.46509976802,6948.662188367636
East Asia,20431.973201952704,6948.662188367636
East Asia,20621.218039991443,6948.662188367636
East Asia,20812.215699863413,6946.884632385285
East Asia,21004.98241653915,6940.204160536243
East Asia,21199.53457536069,6939.157013645407
East Asia,21395.888713434215,6939.157013645407
East Asia,21594.061521035674,6939.157013645407
East Asia,21794.06984302958,6939.157013645407
East Asia,21995.930680300746,6951.989179878336
East Asia,22199.661191199524,6937.615302356893
East Asia,22405.27869300018,6935.040824478829
East Asia,22612.800663372793,6942.29488916397
East Asia,22822.244741869006,6942.29488916397
East Asia,23033.62873142131,6937.615302356893
East Asia,23246.970599856457,6948.470650518269
East Asia,23462.288481422627,6951.989179878336
East Asia,23679.60067833079,6954.341311139529
East Asia,23898.92566231053,6954.341311139529
East Asia,24120.282076180072,6958.0282467950865
East Asia,24343.688735431082,6963.233198534857
East Asia,24569.1646298279,6971.907319074889
East Asia,24796.7289250216,6973.883887704122
East Asia,25026.400964179218,6982.141505530383
East Asia,25258.200269627847,6992.27367507198
East Asia,25492.146544514202,7001.448440814031
East Asia,25728.25967447932,7017.490965378255
East Asia,25966.559729348723,7020.356034125929
East Asia,26207.06696483855,7022.191933054068
East Asia,26449.801824277198,7028.591336794583
East Asia,26694.78494034318,7039.062554188358
East Asia,26942.03713681882,7045.711029916507
East Asia,27191.579430360187,7056.135241855367
East Asia,27443.43303228368,7062.368020755316
East Asia,27697.619350368906,7081.144642817257
East Asia,27954.159990678534,7100.847110779379
East Asia,28213.076759394706,7132.275800492482
East Asia,28474.391664672476,7157.117773572626
East Asia,28738.12691851069,7175.685303829256
East Asia,29004.304938639914,7192.40139890237
East Asia,29272.94835042813,7209.807618751538
East Asia,29544.0799888038,7221.723051766145
East Asia,29817.72290019673,7268.318905974043
East Asia,30093.90034449724,7303.71871105661
East Asia,30372.635797033116,7366.234087742909
East Asia,30653.952950565235,7383.487323341602
East Asia,30937.875717301366,7410.255049691415
East Asia,31224.428230928577,7458.191384254744
East Asia,31513.634848664828,7469.96963442365
East Asia,31805.5201533292,7497.957580970075
East Asia,32100.108955431686,7520.261772266336
East Asia,32397.426295281955,7520.261772266336
East Asia,32697.497445117682,7545.656248883192
East Asia,33000.34791125289,7577.680656993866
East Asia,33306.00343624588,7594.350730603211
East Asia,33614.490001087615,7611.705796955232
East Asia,33925.833827409915,7663.878328034702
East Asia,34240.06137971425,7700.240054804781
East Asia,34557.199367621426,7746.372886292775
East Asia,34877.274748141775,7783.380118725845
East Asia,35200.314727966754,7805.533479134858
East Asia,35526.34676578139,7861.079631443436
East Asia,35855.39857459817,7889.950743720935
East Asia,36187.49812411284,7911.060989465392
East Asia,36522.673643081755,7962.346352262788
East Asia,36860.95362172154,8021.652363018711
East Asia,37202.36681413066,8041.753681631756
East Asia,37546.94224073336,8130.397956026559
East Asia,37894.70919074671,8205.479635090931
East Asia,38245.69722466999,8259.045732213004
East Asia,38599.93617679763,8277.008813167442
East Asia,38957.456157755005,8305.42802758967
East Asia,39318.2875570577,8406.392971325873
East Asia,39682.46104569486,8511.888086128958
East Asia,40050.00757873611,8550.495595236673
East Asia,40420.95839796302,8583.048588306283
East Asia,40795.345034524486,8602.288396756358
East Asia,41173.19931161679,8679.922434859309
East Asia,41554.55334718879,8693.030737919726
East Asia,41939.43955667186,8719.443032177203
East Asia,42327.89065573544,8755.21755341757
East Asia,42719.939663067766,8849.923234564169
East Asia,43115.61990318228,8914.46291605378
East Asia,43514.96500925054,8973.73444681247
East Asia,43918.00892596086,9040.62238484335
East Asia,44324.78591240392,9109.908896558936
East Asia,44735.33054498463,9184.569698630241
East Asia,45149.67772036102,9299.69803788684
East Asia,45567.86265841068,9369.663016833876
East Asia,45989.92090522438,9450.664329353083
East Asia,46415.888336127726,9481.578375141497
East Asia,46845.80115873046,9568.527734993651
East Asia,47279.69591600391,9642.42528102937
East Asia,47717.60948938751,9771.014775013064
East Asia,48159.57910192351,9796.911654681782
East Asia,48605.64232142129,9861.222707719731
East Asia,49055.837063650455,10104.282867074387
East Asia,49510.201595563514,10139.126614997876
East Asia,49968.77453854889,10320.70301045465
East Asia,50431.59487171359,10369.152407967282
East Asia,50898.70193519674,10448.994779487823
East Asia,51370.13543351338,10621.37263974948
East Asia,51845.935438929126,10705.038718289328
East Asia,52326.14239486667,10781.708726386809
East Asia,52810.79711934331,10815.94160348876
East Asia,53299.94080844082,11031.257788004797
East Asia,53793.61503980697,11265.744706217549
East Asia,54291.86177618943,11431.742479564862
East Asia,54794.723369002924,11477.034737396694
East Asia,55302.242561929,11929.5765090977
East Asia,55814.462494549545,12091.242965808622
East Asia,56331.42670601352,12374.63546823105
East Asia,56853.179138737534,12691.767455958197
East Asia,57379.764142141394,12915.299420473228
East Asia,57911.22647641758,13334.416043441237
East Asia,58447.61131633625,13801.560554205418
East Asia,58988.96425508493,13992.08738462604
East Asia,59535.3313081437,14284.539872465273
East Asia,60086.75891719693,14477.453324572693
East Asia,60643.29395408062,14603.201854305229
East Asia,61204.9837247669,14658.425982914667
East Asia,61771.87597338488,14853.084500808109
East Asia,62344.01888627864,15057.271859526405
East Asia,62921.46109610351,15311.708789710843
East Asia,63504.25168595962,15471.573131972815
East Asia,64092.44019356444,15590.595016504056
East Asia,64686.07661546321,15650.097448693057
East Asia,65285.21141127848,15820.20886001999
East Asia,65889.89550799956,15899.688370713615
East Asia,66500.18030431119,15913.368201133773
East Asia,67116.11767496273,15968.857193587824
East Asia,67737.75997517745,15996.596445602458
East Asia,68365.16004510238,16187.938704774187
East Asia,68998.37121430025,16213.628429452241
East Asia,69637.44730628222,16316.261027741783
East Asia,70282.44264308337,16366.632202778168
East Asia,70933.41204987989,16385.832178640812
East Asia,71590.41085964888,16424.109912090025
East Asia,72253.49491787222,16471.519913140968
East Asia,72922.72058728313,16551.54971462467
East Asia,73598.14475265756,16590.156947788695
East Asia,74279.8248256491,16599.52068104702
East Asia,74967.81874966876,16628.554305851932
East Asia,75662.18500481061,16664.399731933874
East Asia,76362.98261282241,16669.11382506039
East Asia,77070.27114212287,16698.063822660708
East Asia,77784.11071286481,16729.482917611484
East Asia,78504.56200204509,16737.30373077692
East Asia,79231.68624866262,16740.132708829573
East Asia,79965.54525892346,16748.17854577867
East Asia,80706.2014114949,16775.35139756772
East Asia,81453.71766280736,16796.67994377321
East Asia,82208.1575524054,16796.67994377321
East Asia,82969.58520834915,16807.163369773385
East Asia,83738.0653526649,16808.523149834502
East Asia,84513.66330684704,16809.875974916195
East Asia,85296.44499741016,16822.640960143755
East Asia,86086.47696149244,16828.298843404373
East Asia,86883.82635251193,16843.33871637983
East Asia,87688.56094587427,16853.837844379595
East Asia,88500.74914473438,16856.621317041972
East Asia,89320.45998580959,16856.621317041972
East Asia,90147.76314524916,16859.25723704401
East Asia,90982.72894455567,16856.621317041972
East Asia,91825.42835656281,16856.621317041972
East Asia,92675.93301146882,16856.621317041972
East Asia,93534.31520292377,16859.25723704401
East Asia,94400.64789417604,16859.25723704401
East Asia,95275.004724273,16866.29352704208
East Asia,96157.46001432097,16872.47338429252
East Asia,97048.08877380307,16880.953711643797
East Asia,97946.96670695386,16880.953711643797
East Asia,98854.17021919573,16880.953711643797
East Asia,99769.77642363212,16880.953711643797
East Asia,100693.86314760271,16880.953711643797
East Asia,101626.50893929951,16880.953711643797
East Asia,102567.79307444207,16874.80619395125
East Asia,103517.79556301761,16874.80619395125
East Asia,104476.59715608052,16880.953711643797
East Asia,105444.27935261684,16874.80619395125
East Asia,106420.92440647246,16874.80619395125
East Asia,107406.61533334323,16872.47338429252
East Asia,108401.43591783309,16866.29352704208
East Asia,109405.47072057435,16866.29352704208
East Asia,110418.80508541601,16860.24240235707
East Asia,111441.5251466788,16860.24240235707
East Asia,112473.71783647507,16860.24240235707
East Asia,113515.4708920999,16866.29352704208
East Asia,114566.87286348725,16866.29352704208
East Asia,115628.01312073754,16860.24240235707
East Asia,116698.98186171474,16860.24240235707
East Asia,117779.8701197118,16860.24240235707
East Asia,118870.76977119033,16860.24240235707
East Asia,119971.77354358856,16859.25723704401
East Asia,121082.97502320394,16856.621317041972
East Asia,122204.46866314886,16856.621317041972
East Asia,123336.34979137746,16856.621317041972
East Asia,124478.7146187906,16853.837844379595
East Asia,125631.66024741215,16853.837844379595
East Asia,126795.2846786434,16853.837844379595
East Asia,127969.68682159416,16853.837844379595
East Asia,129154.96650148828,16850.207115038855
East Asia,130351.2244681509,16850.207115038855
East Asia,131558.56240457052,16843.33871637983
East Asia,132777.08293554292,16843.33871637983
East Asia,134006.88963639506,16843.33871637983
East Asia,135248.0870417874,16837.76668024088
East Asia,136500.78065460137,16837.76668024088
East Asia,137765.0769549055,16834.056123827588
East Asia,139041.08340900694,16834.056123827588
East Asia,140328.9084785873,16828.298843404373
East Asia,141628.66162991972,16828.298843404373
East Asia,142940.4533431761,16828.298843404373
East Asia,144264.39512181588,16828.298843404373
East Asia,145600.59950206487,16828.298843404373
East Asia,146949.18006248173,16828.298843404373
East Asia,148310.2514336103,16828.298843404373
East Asia,149683.92930772554,16828.298843404373
East Asia,151070.33044866554,16828.298843404373
East Asia,152469.57270175728,16828.298843404373
East Asia,153881.77500383463,16828.298843404373
East Asia,155307.05739334584,16828.298843404373
East Asia,156745.5410205595,16828.298843404373
East Asia,158197.34815786013,16820.325847450633
East Asia,159662.6022101425,16820.325847450633
East Asia,161141.42772530197,16820.325847450633
East Asia,162633.95040481904,16820.325847450633
East Asia,164140.29711444664,16820.325847450633
East Asia,165660.5958949915,16819.797918126507
East Asia,167194.97597319918,16819.797918126507
East Asia,168743.56777273756,16819.797918126507
East Asia,170306.50292528427,16814.82204871926
East Asia,171883.91428171456,16814.82204871926
East Asia,173475.93592339326,16814.82204871926
East Asia,175082.7031735727,16814.82204871926
East Asia,176704.35260889467,16814.82204871926
East Asia,178341.02207100063,16814.82204871926
East Asia,179992.85067824763,16814.82204871926
East Asia,181659.97883753284,16814.82204871926
East Asia,183342.54825622923,16814.82204871926
East Asia,185040.7019542302,16814.82204871926
East Asia,186754.58427610743,16814.82204871926
East Asia,188484.34090337955,16814.82204871926
East Asia,190230.1188668946,16814.82204871926
East Asia,191992.0665593287,16814.82204871926
East Asia,193770.3337477989,16814.82204871926
East Asia,195565.0715865947,16809.875974916195
East Asia,197376.43263002555,16809.875974916195
East Asia,199204.57084538712,16809.875974916195
East Asia,201049.6416260501,16809.875974916195
East Asia,202911.8018046678,16808.523149834502
East Asia,204791.20966650834,16808.523149834502
East Asia,206688.02496290818,16808.523149834502
East Asia,208602.4089248505,16808.523149834502
East Asia,210534.52427667083,16808.523149834502
East Asia,212484.5352498883,16808.523149834502
East Asia,214452.60759716653,16808.523149834502
East Asia,216438.90860640202,16808.523149834502
East Asia,218443.60711494283,16808.523149834502
East Asia,220466.8735239412,16808.523149834502
East Asia,222508.87981283694,16808.523149834502
East Asia,224569.79955397715,16808.523149834502
East Asia,226649.80792736926,16808.523149834502
East Asia,228749.0817355704,16808.523149834502
East Asia,230867.7994187172,16808.523149834502
East Asia,233006.14106969247,16808.523149834502
East Asia,235164.28844943462,16808.523149834502
East Asia,237342.42500238662,16807.163369773385
East Asia,239540.73587208794,16807.163369773385
East Asia,241759.40791691333,16807.163369773385
East Asia,243998.62972595502,16807.163369773385
East Asia,246258.5916350544,16807.163369773385
East Asia,248539.48574297983,16807.163369773385
East Asia,250841.5059277541,16807.163369773385
East Asia,253164.84786313583,16807.163369773385
East Asia,255509.7090352507,16807.163369773385
East Asia,257876.28875937985,16807.163369773385
East Asia,260264.78819690045,16807.163369773385
East Asia,262675.41037238383,16807.163369773385
East Asia,265108.3601908542,16807.163369773385
East Asia,267563.84445520455,16807.163369773385
